
> frontend@0.1.0 dev
> next dev

▲ Next.js 16.1.5 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://10.172.70.70:3000
- Environments: .env.local

✓ Starting...
✓ Ready in 1675ms
 GET / 200 in 1941ms (compile: 1472ms, render: 468ms)
 GET /?persona=builders&timeframe=30d&category=Papers 200 in 22ms (compile: 5ms, render: 17ms)
 GET /?persona=builders&timeframe=30d 200 in 27ms (compile: 9ms, render: 18ms)
 GET /?persona=builders&timeframe=30d&category=Models%2CRAG+%26+Agents 200 in 25ms (compile: 5ms, render: 20ms)
 GET /?persona=builders&timeframe=30d&category=Models%2CRAG+%26+Agents&view=trends 200 in 56ms (compile: 4ms, render: 52ms)
 GET /?persona=builders&timeframe=today 200 in 32ms (compile: 9ms, render: 24ms)
 GET /?persona=builders&timeframe=today 200 in 19ms (compile: 4ms, render: 15ms)
 GET /?persona=builders&timeframe=today 200 in 27ms (compile: 4ms, render: 23ms)
 GET /?persona=builders&timeframe=today 200 in 25ms (compile: 5ms, render: 20ms)
 GET /?persona=builders&timeframe=today 200 in 22ms (compile: 4ms, render: 17ms)
 GET /?persona=builders&timeframe=today 200 in 22ms (compile: 4ms, render: 18ms)
 GET /?persona=builders&timeframe=7d 200 in 29ms (compile: 9ms, render: 20ms)
 GET /?persona=builders&timeframe=7d 200 in 27ms (compile: 7ms, render: 20ms)
 GET /?persona=builders&timeframe=30d 200 in 21ms (compile: 4ms, render: 17ms)
 GET /?persona=builders&timeframe=today 200 in 23ms (compile: 4ms, render: 18ms)
 GET /?persona=builders&timeframe=7d 200 in 27ms (compile: 4ms, render: 22ms)
 GET /?persona=builders&timeframe=today 200 in 26ms (compile: 4ms, render: 22ms)
 GET /?persona=builders&timeframe=7d 200 in 22ms (compile: 4ms, render: 18ms)
 GET /?persona=builders&timeframe=today 200 in 38ms (compile: 6ms, render: 33ms)
 GET /?persona=builders&timeframe=7d 200 in 24ms (compile: 5ms, render: 19ms)
 GET /?persona=builders&timeframe=today 200 in 27ms (compile: 7ms, render: 20ms)
 GET /?persona=executors&timeframe=today 200 in 27ms (compile: 5ms, render: 22ms)
 GET /?persona=executors&timeframe=today 200 in 28ms (compile: 5ms, render: 24ms)
 GET /?persona=executors&timeframe=today 200 in 34ms (compile: 4ms, render: 30ms)
 GET /?persona=explorers&timeframe=today 200 in 26ms (compile: 4ms, render: 22ms)
 GET /?persona=explorers&timeframe=today 200 in 27ms (compile: 6ms, render: 20ms)
✓ Compiled in 833ms
 GET / 200 in 810ms (compile: 190ms, render: 620ms)
 GET /?persona=executors 200 in 75ms (compile: 12ms, render: 63ms)
 GET /?persona=explorers 200 in 124ms (compile: 8ms, render: 116ms)
 GET /?persona=builders 200 in 53ms (compile: 8ms, render: 45ms)
 GET /?persona=builders&timeframe=today 200 in 60ms (compile: 11ms, render: 49ms)
 GET /?persona=builders 200 in 96ms (compile: 9ms, render: 86ms)
 GET /?persona=builders&category=Models%2CRAG+%26+Agents 200 in 40ms (compile: 11ms, render: 29ms)
 GET /?persona=builders&category=Papers 200 in 25ms (compile: 7ms, render: 19ms)
 GET /?persona=builders&category=Open+Source 200 in 26ms (compile: 6ms, render: 20ms)
 GET /?persona=builders&category=Papers 200 in 26ms (compile: 6ms, render: 20ms)
 GET /?persona=builders&category=Open+Source 200 in 25ms (compile: 6ms, render: 20ms)
 GET /?persona=executors 200 in 26ms (compile: 7ms, render: 19ms)
 GET /?persona=executors&category=Markets%2CStrategy 200 in 24ms (compile: 6ms, render: 19ms)
 GET /?persona=executors&category=Enterprise%2CIndustry 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?persona=executors&category=Startups 200 in 27ms (compile: 7ms, render: 21ms)
 GET /?persona=executors&category=Compute 200 in 24ms (compile: 6ms, render: 19ms)
 GET /?persona=explorers 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?persona=explorers&category=AGI+%26+Future 200 in 26ms (compile: 6ms, render: 20ms)
 GET /?persona=explorers&category=Ethics%2CJobs+%26+Society%2CPolicy 200 in 29ms (compile: 8ms, render: 22ms)
 GET /?persona=explorers&category=Demos+%26+Creativity 200 in 24ms (compile: 6ms, render: 19ms)
 GET /?persona=builders 200 in 28ms (compile: 7ms, render: 21ms)
 GET /?persona=builders 200 in 56ms (compile: 7ms, render: 48ms)
 GET /?persona=builders&category=Models%2CRAG+%26+Agents 200 in 41ms (compile: 11ms, render: 31ms)
 GET /?persona=builders&category=Papers 200 in 25ms (compile: 7ms, render: 19ms)
 GET /?persona=builders&category=Open+Source 200 in 23ms (compile: 5ms, render: 18ms)
 GET /?persona=builders 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?persona=executors 200 in 24ms (compile: 5ms, render: 19ms)
 GET /?persona=executors&category=Markets%2CStrategy 200 in 24ms (compile: 6ms, render: 18ms)
 GET /?persona=executors&category=Enterprise%2CIndustry 200 in 24ms (compile: 6ms, render: 18ms)
 GET /?persona=executors&category=Enterprise%2CIndustry 200 in 23ms (compile: 6ms, render: 18ms)
 GET /?persona=executors&category=Startups 200 in 26ms (compile: 6ms, render: 21ms)
 GET /?persona=executors&category=Compute 200 in 24ms (compile: 8ms, render: 17ms)
 GET /?persona=explorers 200 in 27ms (compile: 7ms, render: 20ms)
 GET /?persona=builders 200 in 26ms (compile: 6ms, render: 20ms)
 GET /?persona=builders&timeframe=7d 200 in 22ms (compile: 5ms, render: 16ms)
 GET /?persona=builders&timeframe=7d 200 in 22ms (compile: 6ms, render: 16ms)
 GET /?persona=builders&timeframe=7d 200 in 26ms (compile: 7ms, render: 19ms)
 GET /?persona=builders&timeframe=7d 200 in 25ms (compile: 6ms, render: 20ms)
 GET /?persona=executors&timeframe=7d 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?persona=explorers&timeframe=7d 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?persona=builders&timeframe=7d 200 in 28ms (compile: 6ms, render: 22ms)
 GET /?persona=builders&timeframe=7d 200 in 26ms (compile: 7ms, render: 19ms)
 GET /?persona=builders&timeframe=today 200 in 26ms (compile: 5ms, render: 21ms)
 GET /?persona=builders&timeframe=today 200 in 24ms (compile: 6ms, render: 18ms)
 GET /?persona=builders&timeframe=today 200 in 27ms (compile: 8ms, render: 19ms)
 GET /?persona=builders&timeframe=today 200 in 27ms (compile: 5ms, render: 22ms)
 GET /?persona=builders&timeframe=today 200 in 25ms (compile: 6ms, render: 19ms)
 GET / 200 in 65ms (compile: 8ms, render: 57ms)
 GET /?timeframe=7d 200 in 31ms (compile: 8ms, render: 23ms)
 GET /?timeframe=today 200 in 26ms (compile: 7ms, render: 20ms)
 GET /?timeframe=7d 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?timeframe=today 200 in 26ms (compile: 7ms, render: 19ms)
 GET /?timeframe=7d 200 in 27ms (compile: 6ms, render: 21ms)
 GET /?timeframe=today 200 in 25ms (compile: 7ms, render: 18ms)
 GET /?timeframe=30d 200 in 24ms (compile: 6ms, render: 19ms)
 GET /?timeframe=today 200 in 27ms (compile: 8ms, render: 19ms)
 GET /story/cce93d27-098f-4644-a065-09b5748415a3 200 in 55ms (compile: 20ms, render: 35ms)
 GET /story/3b1c1053-34d0-468c-bf7f-8fdb3db1d54e 200 in 37ms (compile: 14ms, render: 24ms)
 GET /story/e6cf986c-f23c-4381-8aaf-77e67c03a6e6 200 in 48ms (compile: 16ms, render: 32ms)
 GET /?timeframe=today&view=trends 200 in 42ms (compile: 12ms, render: 30ms)
 GET /?timeframe=today&view=trends&persona=builders 200 in 31ms (compile: 11ms, render: 20ms)
 GET /?timeframe=today&view=trends&persona=builders&category=Models%2CRAG+%26+Agents 200 in 26ms (compile: 6ms, render: 20ms)
 GET /?timeframe=today&view=trends&persona=builders&category=Papers 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?timeframe=today&view=trends&persona=builders&category=Papers 200 in 26ms (compile: 6ms, render: 20ms)
 GET /?timeframe=today&view=trends&persona=builders&category=Open+Source 200 in 25ms (compile: 6ms, render: 18ms)
 GET /?timeframe=today&view=trends&persona=builders&category=Open+Source 200 in 24ms (compile: 5ms, render: 19ms)
 GET /?timeframe=today&view=trends&persona=builders&category=Papers 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?timeframe=today&view=trends&persona=executors 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?timeframe=today&view=trends&persona=explorers 200 in 25ms (compile: 6ms, render: 19ms)
 GET /?timeframe=today&view=trends&persona=executors 200 in 24ms (compile: 6ms, render: 19ms)
 GET /story/7bac4026-1121-43f7-827a-e1cf5ae940cc 200 in 51ms (compile: 14ms, render: 37ms)
 GET /?timeframe=today&view=trends&persona=explorers 200 in 41ms (compile: 11ms, render: 30ms)
 GET /?timeframe=today&view=trends&persona=explorers&category=AGI+%26+Future 200 in 23ms (compile: 6ms, render: 17ms)
 GET /?timeframe=today&view=trends&persona=explorers&category=Ethics%2CJobs+%26+Society%2CPolicy 200 in 26ms (compile: 5ms, render: 21ms)
 GET /?timeframe=today&view=trends&persona=explorers&category=Demos+%26+Creativity 200 in 47ms (compile: 7ms, render: 41ms)
 GET /?timeframe=today&view=trends&persona=executors 200 in 27ms (compile: 6ms, render: 21ms)
 GET /?timeframe=today&view=trends&persona=executors 200 in 28ms (compile: 7ms, render: 21ms)
 GET /?timeframe=today&view=trends&persona=executors&category=Markets%2CStrategy 200 in 25ms (compile: 6ms, render: 18ms)
 GET /?timeframe=today&view=trends&persona=executors 200 in 24ms (compile: 6ms, render: 18ms)
 GET /story/7bac4026-1121-43f7-827a-e1cf5ae940cc 200 in 41ms (compile: 14ms, render: 28ms)
 GET /?persona=builders&timeframe=today 200 in 40ms (compile: 10ms, render: 30ms)
 GET /story/cce93d27-098f-4644-a065-09b5748415a3 200 in 47ms (compile: 9ms, render: 37ms)
 GET /story/3b1c1053-34d0-468c-bf7f-8fdb3db1d54e 200 in 28ms (compile: 8ms, render: 21ms)
 GET /story/3b1c1053-34d0-468c-bf7f-8fdb3db1d54e 200 in 28ms (compile: 8ms, render: 20ms)
 GET /?persona=builders&timeframe=30d 200 in 30ms (compile: 10ms, render: 20ms)
 GET /?persona=builders&timeframe=30d&view=trends 200 in 49ms (compile: 9ms, render: 40ms)
 GET /?persona=builders&timeframe=30d&view=trends 200 in 27ms (compile: 7ms, render: 20ms)
 GET / 200 in 53ms (compile: 6ms, render: 47ms)
 GET /?view=trends 200 in 86ms (compile: 36ms, render: 50ms)
 GET /?view=trends&persona=builders 200 in 28ms (compile: 6ms, render: 21ms)
 GET /?persona=builders&timeframe=today 200 in 243ms (compile: 77ms, render: 166ms)
 GET /?persona=builders&timeframe=today&view=trends 200 in 50ms (compile: 13ms, render: 37ms)
 GET /?persona=builders&timeframe=30d 200 in 76ms (compile: 11ms, render: 65ms)
 GET /?persona=builders&timeframe=30d&view=trends 200 in 33ms (compile: 8ms, render: 25ms)
 GET /?persona=builders&timeframe=today 200 in 39ms (compile: 13ms, render: 25ms)
 GET /?persona=builders&timeframe=today 200 in 786ms (compile: 181ms, render: 605ms)
 GET /story/3b1c1053-34d0-468c-bf7f-8fdb3db1d54e 200 in 89ms (compile: 47ms, render: 42ms)
✓ Compiled in 452ms
 GET /?persona=builders&timeframe=30d&view=trends 200 in 1400ms (compile: 357ms, render: 1043ms)
 GET /?persona=builders&timeframe=90d&view=trends 200 in 316ms (compile: 62ms, render: 254ms)
 GET /?persona=builders&timeframe=90d&view=trends 200 in 343ms (compile: 41ms, render: 302ms)
 GET /?persona=builders&timeframe=today&view=trends 200 in 956ms (compile: 432ms, render: 524ms)
 GET /?persona=builders&timeframe=today&view=trends 200 in 1056ms (compile: 385ms, render: 670ms)
✓ Compiled in 649ms
 GET /?persona=builders&timeframe=90d&view=trends 200 in 2.7s (compile: 594ms, render: 2.1s)
 GET /?persona=builders&timeframe=90d&view=trends 200 in 1805ms (compile: 285ms, render: 1521ms)
 GET /?persona=builders&timeframe=today&view=trends 200 in 1645ms (compile: 493ms, render: 1152ms)
